ID,CURR_AGE,GENDER,ANN_INCOME,DT_MAINT
11268H17LN,47,M,1127042,43580
94745I25GI,47,M,1368211,43601
65381E84FH,35,F,985787,43218
06806Q17CE,42,F,1503996,43573
16710K52MM,30,F,518634,43198
16222F28JS,28,M,1416578,43547
95143V21QZ,59,F,301391,43110
67986A11MQ,36,F,1179019,43305
45715N94HO,51,M,1859750,43450
60824Z97YG,45,F,1418009,43478
95026D42DO,60,M,1687447,43555
68753R28UQ,63,F,546590,43222
71379Y43BD,29,M,1230188,43543
90899H54DE,50,F,982736,43214
81500U04TE,25,F,928269,43366
35871X20VT,58,M,480114,42690
48909B28LQ,60,M,1777043,43464
58696C79HH,28,M,1458165,43360
91767U14RW,64,F,748069,42840
58378H51BM,53,F,1856162,43457
57111V11JN,60,M,997205,43285
22470I43CL,42,F,919466,43280
81957F60XO,59,F,1672673,43160
74622D13DQ,39,F,1576971,43446
98410Q45AB,60,M,1712849,43297
00532Z15SY,30,M,1393229,43448
31505L57OA,51,F,1595964,43350
04922H50DG,45,F,1080590,43361
05109U19BB,56,F,1239269,43006
72658J17DF,57,F,695920,42955
68870K46YU,39,M,1627951,43131
38513V57JY,31,F,849104,43096
78844I00MT,64,M,429377,42700
91665C37TP,63,M,1430347,42701
72631T85RV,56,M,1140441,43490
52224N75OV,38,F,1058455,43619
92963I03SC,57,F,1590238,43343
39507M60SP,51,F,998433,43385
65749T72PQ,61,F,384887,43510
98945W50XP,53,F,913397,43593
56258X53AR,62,M,905375,43432
05692C37VW,25,F,997832,43553
77987Z23GN,49,M,1989773,43156
57239E30FQ,61,F,1150855,43492
21794T86ZV,59,M,924028,42820
69940J21NH,60,F,367665,43080
52149Z46WA,32,F,1081325,43287
51893Z57GN,59,M,1036541,43413
29840X37GB,65,F,1815684,42635
59706U98ZT,50,F,1072581,43273
25268I02CG,26,F,512120,43288
76131K66AF,34,F,504665,42721
70026E42TS,43,M,1573262,42759
34957J60YI,39,M,1874234,42698
64281K10YF,54,M,901149,43336
48870S10DA,58,M,1090956,43486
92857A18WT,60,M,1371034,43241
57239U49XG,53,F,741995,43150
85193O64QQ,39,F,1529395,43442
83279B82LW,43,M,1648098,43375
15701U12TX,61,F,1445433,43645
86229B85IG,28,F,645062,43297
31694J55KC,53,F,409877,43238
16176E93MU,38,F,1172999,43378
31871K63DO,44,M,1128747,43499
13225U44TK,30,F,701844,43213
84429A92PD,51,F,1612522,42657
01074H65TU,56,M,797404,43000
97832J84YP,58,M,1606623,43472
47490N05PT,39,F,931422,43329
58441B52AZ,40,M,1901625,43269
76677L14JL,54,M,437808,43606
96682A57JJ,52,F,817238,43048
15498X54IO,34,F,631485,43425
52996Q09TE,43,M,1405340,43243
63714E85UV,58,F,659403,43306
31621O97QA,41,F,850885,43279
16150K89ZA,54,M,853891,43306
81649M00AY,33,F,875270,43258
10227T84JY,60,M,854624,43395
99921M06TB,51,F,1530571,43634
11295Y79WL,56,F,585424,43339
51770B33ZY,26,F,932945,43170
76172Y33IO,60,M,1025053,43162
07473N04ZQ,62,M,770103,43454
33365A97UJ,30,M,922599,43594
31356Y08XH,49,F,1159532,42696
55763R21WP,39,M,1603754,42745
50798R92WG,63,F,1827975,43388
06711M52CW,45,F,1265273,43220
40841O75DE,43,M,1445706,43609
74699B25YJ,45,M,1623135,43255
52464E81ED,51,M,1086647,43251
53216T09RI,60,M,926219,43517
28318H44NG,30,M,981220,42709
20774F50OF,39,M,1275508,43431
51447I64PV,44,F,1393728,43299
11202U45EX,45,M,1220652,43600
16423H16HY,59,M,1402090,42639
54439X08XH,61,M,1852818,43395
80745R78PW,46,M,1496332,43610
55331E20DV,61,F,765314,43572
86606A48FB,27,F,856968,42878
95341T71RR,28,M,623950,43422
05522T59JN,43,M,1047750,43360
64595D35SK,43,M,1459499,43163
62917O96YJ,40,M,1228404,43236
37888E27BY,37,F,804571,43322
58756B85NB,59,F,982802,42730
84922L50UM,41,F,976922,43271
73865U42AM,29,M,1300100,43342
25441X81JM,48,M,814681,43580
28569R46RH,57,F,1762963,43342
26830O98LK,57,F,1715650,43515
44068G78DA,60,M,883231,43634
34367X56LW,36,M,968701,43240
22130N19DI,42,M,1236776,42652
05603Y09DU,43,F,1509709,43190
56097J90FY,44,M,1387389,43475
88349I05ZB,61,F,1161675,43320
02894W00BJ,30,M,644631,43193
25229K45DJ,32,M,1052072,43343
58663S07YJ,29,F,886183,43537
18726O67KZ,51,F,1248314,43153
17131C57BI,47,M,1894564,43210
76053A67ZZ,54,M,1041724,43046
96305W89QN,37,F,1591856,43220
49286B62YY,36,F,1506459,43156
43751R12WH,32,M,674408,43489
54250W53HD,36,F,1029727,43499
00595D88CV,50,F,1418088,43254
26142D13JZ,48,M,1030831,43340
74533V10TP,46,F,1192443,43253
76369A23FW,37,M,1027944,42675
89089F79GN,63,M,1144069,43321
80944P69ZL,53,M,1329237,43597
37755B45VD,62,M,709830,43591
36225X42OH,50,M,1676732,43309
20880S36WT,36,M,1794497,42920
95145W03ZD,41,M,815086,42670
64043A14TU,52,F,1591822,43465
38567I37RI,33,M,653137,43248
15074R74FC,35,M,1420616,43453
15444N68RI,26,M,1083468,42659
79031Y46AV,28,M,1039802,43646
34829L25LY,56,F,329083,43243
77447B63MY,54,F,1699860,43518
08839X59QD,48,F,1298275,43217
52049T85UT,28,F,584769,43377
66995N33ZF,62,F,807566,43173
28618X25NO,59,F,428956,43431
09030L62JZ,28,M,1253673,43435
73617N42PB,35,M,879243,43481
78950E20WX,55,F,1192235,43500
48094S27TD,38,F,1540289,43012
04364H70QL,49,F,1126506,43219
33081K31GU,32,M,1009126,43159
53894G97BE,32,M,1047520,43518
58696T21BO,36,F,913589,43363
20761G23OK,31,M,930808,42771
65037Z52PX,41,M,1034589,43116
40987I77LR,26,M,930915,43231
28843K98GH,33,M,1236641,43336
90667V65PL,65,F,1464213,42753
70893Q21NH,31,F,788823,43171
61966N44TA,27,F,718434,42636
15250X45GD,32,F,990269,43374
16173D47BQ,44,F,1350818,43494
80422A38FL,27,M,1361787,42664
77371G48AW,52,F,1087783,43119
11915E99KB,65,F,719871,42998
75972K68HT,39,F,1367055,43235
61586O34PQ,51,F,1584858,43339
60572E94SN,26,F,1049996,43532
74797Q53PK,65,M,320184,42894
30967V39BP,25,F,607642,43387
80246Y61LK,41,M,1681037,42920
28574T63EB,36,M,870645,42985
16887L85WM,32,M,1459231,43593
60273W77SA,48,F,929168,43620
90202X92KA,31,M,1499101,43000
09616G64AA,38,F,1033256,43229
96203Q36KC,65,M,701517,43170
16192T70GB,45,F,1345385,43385
86513Y21PS,37,M,1968751,43267
71782Y30DW,61,M,1090408,43194
09663K96CL,63,F,345703,43236
99186Q10SQ,64,F,1027019,43381
61290U84NK,45,M,1477951,43565
10962B51HZ,60,M,1183804,43393
14529A54OL,54,F,1025763,43377
25765Y91ET,65,M,1379936,43266
01614P05DB,26,F,820301,42684
02452U56ZJ,49,M,848565,43345
31739V71UN,30,F,917427,43185
16473Z45VX,27,M,892182,43490
79940Y86RK,30,F,629610,43634
33107R04DH,28,F,685370,43447
81317J38UI,39,F,974340,43170
04041B06NK,65,M,1215326,43271
53282Y91AV,33,F,545984,43132
59674P00DR,53,M,1511440,42915
14117W56RZ,25,F,1116040,43189
53463J23SW,45,F,1488522,43234
72329G77SO,33,M,845512,43601
14484Z08ZM,46,F,1061119,42995
88487Z75PK,41,F,1172094,43421
81526D78CK,59,M,799124,43497
45512V35EH,49,M,1158893,43101
66964M26WH,65,M,1463606,42648
39382C64MD,51,M,560458,43386
74719E29EY,58,M,1047679,43395
03673N58RT,62,M,1368484,42990
30355S23ER,62,M,1940962,43498
88880Y70PD,44,M,1014412,42989
50429Z30KY,38,F,1233093,43450
53775L62SD,57,M,1761068,43205
87851J80ZV,43,M,1844501,43264
23576U27HS,27,M,1069041,43412
26436O24LV,49,F,1439909,43518
88234H88LX,31,F,1134066,43280
66989O72EY,40,M,1508077,43608
25074Y22HH,31,F,537937,42761
71504P88UI,43,F,1002233,43234
36609W40XH,44,F,803691,43265
59530L29WI,33,F,962515,43152
27304P26MU,53,M,849326,43356
20326M16MV,40,M,1516106,43210
99615P60LY,32,M,1074903,43572
08569I56RS,62,F,1521182,43270
57426H56QM,52,F,899037,43384
61805A80WE,27,F,550196,43287
10535A12AS,45,M,820424,43430
48253B26QO,61,F,1149661,43288
72956H32UG,54,M,1765259,43153
38974P20PA,35,F,1142932,43625
71461T90DE,36,M,1967305,43431
61125R75IL,30,F,1151735,43597
67207D91FQ,49,M,1039836,43421
95379T51TE,33,M,1341520,43154
76785R34LB,51,M,446229,43392
90988B14PU,44,F,866931,43256
62869P88NY,47,M,1869408,43631
55656D46QL,27,F,1030552,43166
57326B85ZV,30,F,724816,43267
26369K32YJ,65,F,1473199,43636
41111Z29NU,28,M,828501,43529
68021A00KE,62,F,1395598,43528
32118Y37TR,27,F,632322,43370
40667X10CG,34,M,769703,42667
22738L85JQ,34,F,1079724,43451
69044W21AO,40,F,1596883,42857
90962T88DZ,35,F,746424,43156
72936M50FW,48,M,1641619,43132
35709S82PJ,33,M,1393609,43363
81094Q35HF,43,M,1282889,43418
96667K13MU,29,F,654616,43409
01256F49DV,61,F,601002,43206
11758B93XJ,61,F,523727,43081
13547T50HR,54,F,495792,43485
25675J62NG,39,F,1056055,42946
87811Z25QM,55,M,563554,43116
41495O13NJ,28,M,1006368,43301
12577I78GT,42,F,1116755,43579
64691P98GK,37,M,1636716,43631
26477T13IZ,50,F,1164175,43547
26817W63IO,47,M,946502,43256
97172X55HX,29,F,1129083,43226
92640X80VW,46,M,1708580,42685
07663P53SG,55,F,626351,43156
93160K99NY,33,F,651493,43220
11253U64BV,61,F,1707953,43238
22451R50VC,38,F,1513498,43270
15415Q05YB,56,M,553996,43508
95605K05WB,34,F,556092,42751
88819Z96VO,27,M,1183687,43286
43804W17LV,30,F,796092,42678
35550D14ZV,50,F,1119546,43236
57698P93XZ,32,F,1186099,43523
04910G37DI,40,M,813579,43188
44944C29KQ,45,M,1132265,43498
36697V70YF,49,M,1691376,43301
79137X56TW,50,F,1274457,43235
35906T82OB,31,M,974498,43335
05547V51MX,27,M,635535,43344
19603B95PQ,60,M,886570,43267
99053E08BS,53,F,944982,42699
34105R57CX,56,M,692603,43331
63736H10PK,47,M,1811816,43144
57867F31DQ,49,M,1547298,43356
73029I86WH,52,M,1847051,43174
60262D59ZE,27,F,955965,43600
23249B11RR,26,M,1232470,43477
87229K88JO,49,F,874279,43202
32165N22KG,52,M,1256651,43037
71923L47IA,52,M,367435,43618
18850Z30JF,33,F,1142364,43628
91807G21SS,33,F,836759,43176
58454F18RH,45,F,809946,43469
60510B31TZ,41,F,1209495,43212
64011G99HT,59,M,333037,43475
63655T66NU,59,M,1951856,43181
10104C24NE,31,F,659073,43386
29705J96ZH,34,F,1117210,43354
98615Q93FK,31,M,944529,43213
33335Z27FI,51,F,1931023,43172
20740N12XK,40,M,917720,43018
15263O10YL,32,M,1245214,43601
60396U77HV,55,M,1174298,43225
19396M52RU,51,F,1327065,43353
52430H73WY,46,F,1049497,43127
57918O73EE,49,F,1232000,43094
99855I52PA,44,F,1073734,43430
05756Z42WH,59,M,547872,43450
21281E26ZJ,57,M,1877608,43255
88703F78WY,52,F,1726555,42876
82778R39VF,47,M,1161826,43186
68049P12RI,62,F,1479243,43308
89860Q68MT,46,F,1362859,43161
63511T00OC,55,M,331116,43631
96245I17WB,48,M,930967,43469
03354I70DQ,43,F,1433073,42655
82368D52HV,51,M,1878968,42885
75201C17UO,60,F,1530873,43184
30702X24IZ,36,M,1704810,43380
40297F29XE,56,F,961922,42776
50911V58KA,46,M,1041638,42778
85851J92CT,30,M,1057239,42660
85169Y19RL,46,F,1441054,43167
53385U86FI,29,F,664832,43510
23564W45MA,49,M,1400500,43307
87354X39US,55,F,1030560,43441
05025D90IJ,65,M,1069698,43195
79653A48YC,52,F,1703596,43162
01367J87DQ,25,M,749527,42895
21480R30VW,26,M,1367460,43512
81322Y04EB,37,M,1680259,43200
55890S15SS,57,M,1613455,43200
65224I34FK,42,F,1359694,43152
87637D05LS,34,F,742994,42722
27276C63HV,62,M,1603259,43383
28876A58SQ,42,M,1784526,43422
34764B85CY,32,F,1172357,43319
87518L13ZF,41,M,1301291,43452
03160F08DI,41,M,1505775,43081
86688H40BE,45,F,918770,42782
60898D55DZ,45,F,949046,43460
48171V82DJ,45,F,1330264,43496
16283T81WW,56,M,1693747,43229
21542L35XH,49,M,1449903,42831
24019P35VR,30,F,1054196,43035
92243E09YA,60,F,1910191,43431
69120N90BJ,25,F,1047225,43490
08475Q38MA,38,M,1735782,43455
50952N33GL,27,F,788218,42650
36197P90IC,26,F,1197498,43325
23853V90ZE,43,M,1690301,43236
34836C84XM,46,M,1665064,43585
37124I82GJ,61,M,1893066,43017
68332I41LQ,32,F,521991,43594
76101U37RG,56,M,871250,43388
15817V78WR,34,F,1175292,43537
37331Z37BX,49,M,1619179,43643
86131L67NB,37,M,1810074,42729
84365Y73OX,47,F,1478453,43407
96364Q96BO,53,F,1594222,43497
95177E84EV,35,F,819871,43378
60634L87WZ,51,M,1227919,43531
94758T26WW,53,M,427363,43231
80221Z56HR,27,M,724359,43548
09645A06ZB,43,F,1400189,43157
75780S78GY,27,F,648791,43589
95796W68QK,39,M,1396523,42796
76746C84KN,36,M,1336754,43623
23622S94NW,58,F,1517962,43034
24985J09TB,53,F,1893118,42865
60910B26HI,41,M,985951,43200
06275G05CO,56,M,729888,43210
97231D10QI,32,F,1085824,43420
25701S81XW,62,F,762261,43200
31340Y50AD,54,M,635286,43385
07228A59WS,47,F,1222337,43156
58637X62VN,43,F,1314841,43260
17629G08BO,33,M,1226689,43327
22952D79NF,28,M,1036148,43371
61162K03CU,32,M,1188689,43598
35222J23LD,34,F,843200,43623
31511T15XS,27,F,1140778,43564
24782J56GA,58,M,1767874,43374
55964O87NM,41,M,1374724,43261
87254V71RM,48,M,1142839,43299
20801S49XZ,51,F,1426764,43547
60637B11MC,56,F,1430707,43373
69639A22NN,45,F,1439228,43163
65562C51ZS,43,M,1782771,43260
81713T08XO,50,M,1421976,43260
41422J09UL,25,F,1119011,42719
83852G92ND,30,M,919647,42829
62703W11XC,58,F,563591,42674
14600Q38NR,39,M,1145196,43116
64057K32DE,47,M,1560855,43436
26043X39MI,45,F,829968,43404
90136R51EC,43,M,1289069,42924
99701C72GX,43,M,1226456,42874
70802F79BA,41,M,1231889,43253
82293V68CF,25,M,1481143,43431
71122E62ZX,46,F,916623,43362
31038J20YB,46,M,1511335,43353
69984Q93KY,41,M,1581613,43423
82016G74YQ,56,F,1394824,43451
16369R29TH,42,M,1402820,43381
56092G87MO,36,M,1377555,43239
64607K12UB,25,F,709885,43300
25954O30SU,65,M,1094891,43420
61554U52FJ,34,M,827532,42724
57556G89VZ,62,M,462199,43591
08896T51UF,57,M,733085,43185
49623M34MJ,28,M,906561,43566
45674P33SK,42,F,991638,43327
73361O02PA,47,F,1141043,42672
53538Y88UZ,32,M,1113011,43246
40442L30ON,34,F,510180,42915
43945C71DK,58,M,1169983,43246
43648V39WP,26,M,1158112,43310
51064F88WQ,25,F,820285,42962
69770I41AK,36,F,1139823,42874
48821N58ZS,31,F,1037081,43243
10176S60TH,61,F,1992935,42964
23503J07RO,60,F,985542,43234
11138R38FD,63,M,941261,43220
42969V33AB,60,M,1323720,43227
52251P37AI,48,M,1391100,43283
57163P43NV,48,M,1801607,43560
75677M20OU,54,F,1921846,43460
23967G61PP,25,F,1067623,43477
34662G98SF,56,M,900797,43334
70576N65OW,39,F,1005024,42848
07243X50PG,29,F,1122134,43494
87875Q17KC,42,F,1181343,43338
75417B09VL,59,M,1988373,42629
06880F38NZ,37,F,1318043,42871
36149V72TQ,63,F,1546403,43347
60780Q20PC,29,M,1462867,43479
88173R56ET,41,F,927644,43464
58526X65UH,49,F,899084,42771
24329V01ZE,57,M,1312073,43195
94565Z37RK,52,M,1931205,43466
82183C47WF,62,F,409722,43207
05762N56XF,39,F,1164639,43559
20323I29KM,29,M,1468694,43575
32258W69KQ,45,F,1254993,43041
31260S54KD,65,M,1877726,43555
14377M22KE,52,M,912820,42735
58373F97TM,49,F,1272860,43293
08924Z95GC,65,F,1901206,43612
43178O52NF,54,F,447300,43518
45533M02AE,36,M,1041929,43491
54115P59BE,39,M,1650492,43625
43071S61DB,46,M,1845463,43196
65076R08HU,38,F,1094325,43564
13757V73IJ,45,F,1594773,43449
97576P71RS,48,F,1084523,43175
73330F88MB,47,M,1103769,43315
07572F82DF,60,M,878712,43475
45574C26RW,50,M,1663845,43467
61430K18LB,42,M,1880052,43540
47824V67YR,43,F,1299651,43405
30143Z01EN,62,F,1122080,43295
33069X11CI,56,F,1849989,43133
45883O34TU,33,M,1333825,43542
54512H07HR,54,M,1436355,43315
37807B09ER,28,F,767319,43422
37296V36MH,45,F,975682,43249
08165S31RB,28,M,786263,43349
01408I14HN,34,M,658396,43176
36069W47QD,52,M,1084678,43335
91479D76BQ,58,M,1457115,43283
16539U72OQ,55,M,1661667,43457
22150O05LC,36,F,1002634,43056
05005N08MQ,43,M,990575,42986
26116O26EB,60,M,1179483,43257
07783K01OK,36,F,1269483,42824
17248P89WM,47,F,1306081,43546
21420K96QL,50,F,1334689,43213
97898S72RD,26,M,1417440,43178
66333X48CY,61,F,549649,43369
93629A71VR,59,F,1295125,43236
98998H05OS,28,M,1457543,43151
81408K12IX,46,M,864654,42727
42278T97QC,55,F,1548029,43117
43131T00QU,61,F,1540426,43186
82430R50WN,61,F,604244,42969
18998M10OQ,50,M,1247727,43158
01399R37JA,39,F,1003644,42792
16928D83XH,53,F,1043963,43178
65622P35LN,42,M,1658097,42865
38200Y11TY,65,M,1168216,43185
07083R98AB,53,F,1621218,43405
59642B37QT,27,M,1099907,42974
32299R41AH,45,F,1109400,42801
39092O58DH,58,F,1854638,43442
61213K93RK,35,M,745508,43181
26274T47VJ,26,M,801476,43502
23840M90KR,26,M,923305,43478
86055C72EG,29,F,1063512,43339
92371M36HP,48,F,1358964,43212
59915C76QC,32,F,928858,42708
35798F89CZ,33,M,1434655,43564
02060B59GT,53,M,1031034,43196
09914T71DN,41,F,818295,43405
25906P73WN,28,M,1191234,42896
20976K40RU,37,M,1612369,43230
88798C01ZH,50,M,899665,43490
32025R75NK,59,M,1023777,43208
26946B04DL,53,F,388120,43281
82676A31RI,56,M,300483,43304
10673T58CI,31,F,799004,43309
96776K23XN,59,M,505600,42830
72962S75HS,29,M,1375649,43415
31787P92YQ,47,M,1404394,43465
72914M24CZ,57,F,1604833,43298
00729U17WF,25,F,561691,43416
51731P16WG,37,F,970299,43444
44575C58EN,27,M,660030,43297
58469V12TD,58,M,1951894,43163
27486Q58UX,40,F,1081818,43600
72446P43TE,49,F,834124,43310
82561T75SK,64,M,337009,43341
04034V72AD,25,F,573447,42955
60581J97UQ,31,F,966380,43504
34995L63KP,53,M,579402,43210
87041T18DM,47,M,1366995,43202
47748R64YL,49,F,818004,43401
49386H59XK,25,M,809737,42933
52993Y71MB,32,M,674466,43171
95925R98KG,36,F,1492430,43302
37502M27VP,65,F,1354049,43342
81696S31WL,25,M,1169285,43639
97679D89JG,35,F,1084283,43417
72361R21FP,50,M,1697786,43616
22616S90NQ,44,M,1570895,43180
04633Z04XG,32,M,685355,43362
24547U44KJ,59,F,424922,43298
35029N63LE,61,M,1760475,42713
87915V74BH,64,F,1554510,43407
89198O12OH,54,F,477395,43243
72684K27IZ,39,M,1309684,43613
19874G24VY,51,F,503324,43359
11228C97LJ,30,M,1319325,43265
11909P54NH,45,F,806555,43313
33930F02LI,53,M,1094746,43433
04440G05ZT,42,M,1726333,42716
47105P26EJ,43,F,1122114,43436
81566Z02FD,55,M,909863,43409
32185E23XG,29,M,1348891,43092
64268U63GA,46,F,1248673,43322
94635O76SJ,55,F,1148859,43353
57552D47BX,46,M,1583351,43637
00748G38WZ,30,F,862570,43518
10015Q79VJ,46,M,1802799,42840
70446D95OX,49,F,1065921,42776
20841J98ZH,49,F,979679,43427
47541L56IS,28,F,999890,43601
15976D83KW,44,F,809691,43506
31957D94ND,63,F,1070154,43643
17844W25JM,30,F,687603,43036
85044N84VV,58,F,769922,43581
81187W27TX,43,F,1163695,43175
43758S20AW,58,F,1099686,43501
51665M72TQ,39,M,1426653,43393
28148V15MA,51,F,1224564,42717
29654D65FO,37,M,908917,43336
65969L01KG,43,F,860298,43224
04413D99GQ,42,M,1901435,43233
93697E22SJ,61,M,1154291,43273
08304O84KD,55,F,1137244,42906
87104L88BU,50,M,1764787,42982
81334W95VX,30,M,1120843,43376
89240T09QZ,61,F,1339938,43643
65025E30FM,30,F,569669,43440
17248A95VS,40,F,840179,43436
76048O88OU,40,F,1367471,42988
82321B20KV,42,M,1947227,43213
70344N72GE,53,F,503391,43181
93020G96IE,30,M,1306097,43480
22091R85RW,60,M,1736692,43558
63665D84CP,25,M,1402729,43353
27382N91XY,53,F,1995386,43577
74666V04LJ,27,F,952507,43379
36240R56NG,33,M,683418,43641
51753V83GL,48,F,1355041,43234
09298E24AB,43,F,1131999,43578
67846T86JF,57,F,1577516,43065
44829E18FD,57,M,1654812,43499
43597Z71WW,45,M,1922270,43361
70733Z39XH,50,M,1134083,43325
47673I49FP,37,F,1323490,42966
21601W23XT,45,M,1677106,43216
02426J42KP,52,F,1993358,43173
85429O14FP,48,F,925792,43394
14312J61MF,38,F,1009497,43375
38181D03SO,40,F,807112,43131
48442L75FO,51,F,483780,43581
64096H89GY,33,F,715378,43193
09376H17NB,60,M,1802884,43059
23984E34KO,39,M,1950706,43223
73896I37YJ,26,F,828775,42741
34563Z47WD,48,F,1358458,43396
69148R09GV,53,F,1516525,43219
14388D52XF,55,M,465148,43593
86138P90VK,54,M,1675633,43608
07470G94MT,58,F,1593062,43221
71787R26BV,63,M,824942,43432
47954P12IO,28,M,1047233,43200
04456P16FE,37,M,1119184,43198
54708L34LQ,34,F,737078,43621
85028O41EA,29,F,984227,43249
58903N04QT,48,F,970783,42721
57804B83HC,61,M,1407333,43003
74661H24ZL,36,M,1217425,42842
02958Z54ZQ,65,M,1118978,42969
55038F79EJ,45,M,1793502,43037
39785E72GY,39,F,1083694,43184
92084O30AR,60,M,729405,43152
60516D79BS,36,F,1149973,43525
75895P10SH,30,F,1068220,42913
10213W94BF,51,F,1850099,43538
54496F78VD,48,F,981910,43198
05150T44DI,30,M,1304326,43177
16453B74RQ,65,F,679211,43544
58805Y80GO,64,M,788220,43327
20077T03PG,57,F,998765,43223
40174M91RT,32,F,707913,43168
81427Y45QL,32,M,877218,43558
88950U30MZ,36,M,1176790,43201
99017S81IW,31,F,1009864,43378
13557F31ZR,36,F,834219,43271
92622B25KR,52,M,1628030,43197
32191K31RT,34,F,821289,43381
07045U34ZA,65,M,1369026,43388
75349G37BT,60,M,633211,43147
00491K81OY,54,F,1344099,43598
08783E70DS,55,M,919012,43175
57434A31GC,43,F,1219399,43466
45679K94EQ,59,M,565965,43601
13448F21ED,29,F,574518,42855
27660P77SQ,28,M,1084568,43225
27988N86JQ,53,M,698467,43380
01817B91MB,63,M,1654417,43331
83710M73OH,53,M,521627,43379
95656H92LV,38,M,1365882,43293
60842R09OT,31,F,1029465,43237
94769S40EB,38,F,1267567,43618
03237Q40GW,59,F,1090107,43190
98288H59ME,49,M,1027903,43484
07018Q58FS,60,F,1742330,43183
19431L32FM,27,F,742459,43401
85700U42DK,37,F,1146857,43356
16415I08UY,26,F,1009005,43113
40716V64UN,29,F,730090,43243
70001D53GL,51,F,990524,42641
37231O03OG,56,F,1011834,43179
61364A97TW,39,M,1199817,43329
67905D29KM,48,F,1487253,43350
18346G08FZ,55,F,1772554,43515
54709M48VC,27,F,656800,43109
32456N04PC,65,M,338231,43358
17140E60LX,58,M,1414599,43526
40302H05JZ,35,M,1165111,43573
93110M49HG,31,M,737207,43337
49001F73ID,52,M,1676391,42980
33630L43FD,63,M,1637674,43392
83968N73XR,53,F,1644028,43177
40616K08JQ,58,M,608093,43332
96056Z47UA,62,F,1439009,43158
19026M37XH,48,F,986167,43271
87042Q06VC,34,F,1014722,43615
05318K01IO,51,F,521454,43079
23091K51ZU,36,M,1472781,43125
17783I76DJ,58,F,366501,43291
09845H89WF,39,F,1068493,43484
44521N31LA,36,M,937170,43337
23652B59GQ,43,F,1195771,43268
95329N82NX,42,M,1754337,43466
28122C82CR,65,M,1541834,43539
71604O77ZF,57,M,1581016,42691
00812O80LI,55,F,1328251,43059
58808Z26YN,25,M,820947,43296
94170T94IJ,63,F,835921,43521
97752F62TM,57,F,998737,43591
75506R45QF,31,F,531707,42790
77894M56JH,55,M,1651569,42663
65443Y46ZO,47,F,1374228,43428
53239S97BB,43,F,1499661,43441
95479M54TX,33,F,938427,43398
28668N11UG,65,M,1581880,43572
20416L79DN,48,M,1849548,43361
48332E74KN,56,M,1835862,43196
06787K53IJ,54,M,1763877,43239
09143D52CN,41,M,847581,43596
55713X86DD,33,F,527294,43508
05678A44SD,29,M,905299,43334
69871S92WH,27,F,1155846,43273
36132N44PE,50,F,1039219,43253
12596V47OV,50,M,922549,43524
17605S83NQ,48,F,1129824,43359
86793B40JI,46,M,1658843,43624
10870K20EO,43,F,1306614,43636
52653X98TA,51,F,1527302,43262
68405X31CP,28,F,677809,43419
68747B34ZQ,59,F,393129,43153
14763R04WU,62,F,818630,43580
39396N05OG,41,F,1327980,43199
30165W90QO,42,M,1544651,43057
28011L70OJ,47,F,845811,43644
44996I22SW,57,F,420347,43390
86352R16PD,56,M,1305457,43588
38938P84ZZ,64,M,931198,43206
04524K45ZQ,45,M,1423731,43432
91231J14YA,34,M,674404,43583
08663R22WJ,34,F,638194,43203
08827P87HB,31,F,683391,43537
99469T96FD,64,M,1429936,43287
23778Y04GW,32,M,1052022,43418
02375J47OS,54,F,1417006,43417
69144L02TO,56,M,1652736,43269
81917X88KT,59,M,1796217,42906
83632A33KS,38,M,1600017,42886
71214I68WT,43,F,941302,42984
84261B42CE,49,F,1386669,43452
18151O54OQ,50,F,1014140,43557
87912W19BW,42,F,1553731,43253
53900B47MX,39,M,1484357,42825
48673G05QR,49,F,1381382,42738
45116X73AC,35,M,1282536,43238
44621U95WJ,64,M,664008,43045
77547G15QK,62,M,496227,43284
07274F20XI,45,F,1196408,43577
38586N50CL,25,M,1234267,43051
35216Z16CJ,43,F,1507424,43645
